Trial Readouts,Clinical Trial Details,FDA Review Outcomes,Endpoints,KOL,New Entries,Recruitment status,Educational and Research,Disease Statistic,Treatment Details,Drug Application,Preclinical,Late-Breaking Abstracts,Priority
0,0,1,1,0,1,1,1,1,0,0,0,0,High
1,0,1,1,0,1,1,1,1,0,0,0,0,High
0,1,1,1,0,1,1,1,1,0,0,0,0,High
1,1,1,1,0,1,1,1,1,0,0,0,0,High
0,0,0,0,1,1,1,1,1,0,0,0,0,High
1,0,0,0,1,1,1,1,1,0,0,0,0,High
0,1,0,0,1,1,1,1,1,0,0,0,0,High
1,1,0,0,1,1,1,1,1,0,0,0,0,High
0,0,1,0,1,1,1,1,1,0,0,0,0,High
1,0,1,0,1,1,1,1,1,0,0,0,0,High
0,1,1,0,1,1,1,1,1,0,0,0,0,High
1,1,1,0,1,1,1,1,1,0,0,0,0,High
0,0,0,1,1,1,1,1,1,0,0,0,0,High
1,0,0,1,1,1,1,1,1,0,0,0,0,High
0,1,0,1,1,1,1,1,1,0,0,0,0,High
1,1,0,1,1,1,1,1,1,0,0,0,0,High
0,0,1,1,1,1,1,1,1,0,0,0,0,High
1,0,1,1,1,1,1,1,1,0,0,0,0,High
0,1,1,1,1,1,1,1,1,0,0,0,0,High
1,1,1,1,1,1,1,1,1,0,0,0,0,High
0,0,0,0,0,0,0,0,0,1,0,0,0,Low
1,0,0,0,0,0,0,0,0,1,0,0,0,High
0,1,0,0,0,0,0,0,0,1,0,0,0,Low
1,1,0,0,0,0,0,0,0,1,0,0,0,High
0,0,1,0,0,0,0,0,0,1,0,0,0,High
1,0,1,0,0,0,0,0,0,1,0,0,0,High
0,1,1,0,0,0,0,0,0,1,0,0,0,High
1,1,1,0,0,0,0,0,0,1,0,0,0,High
0,0,0,1,0,0,0,0,0,1,0,0,0,Low
1,0,0,1,0,0,0,0,0,1,0,0,0,High
0,1,0,1,0,0,0,0,0,1,0,0,0,Low
1,1,0,1,0,0,0,0,0,1,0,0,0,High
0,0,1,1,0,0,0,0,0,1,0,0,0,High
1,0,1,1,0,0,0,0,0,1,0,0,0,High
0,1,1,1,0,0,0,0,0,1,0,0,0,High
1,1,1,1,0,0,0,0,0,1,0,0,0,High
0,0,0,0,1,0,0,0,0,1,0,0,0,High
1,0,0,0,1,0,0,0,0,1,0,0,0,High
0,1,0,0,1,0,0,0,0,1,0,0,0,High
1,1,0,0,1,0,0,0,0,1,0,0,0,High
0,0,1,0,1,0,0,0,0,1,0,0,0,High
1,0,1,0,1,0,0,0,0,1,0,0,0,High
0,1,1,0,1,0,0,0,0,1,0,0,0,High
1,1,1,0,1,0,0,0,0,1,0,0,0,High
0,0,0,1,1,0,0,0,0,1,0,0,0,High
1,0,0,1,1,0,0,0,0,1,0,0,0,High
0,1,0,1,1,0,0,0,0,1,0,0,0,High
1,1,0,1,1,0,0,0,0,1,0,0,0,High
0,0,1,1,1,0,0,0,0,1,0,0,0,High
1,0,1,1,1,0,0,0,0,1,0,0,0,High
0,1,1,1,1,0,0,0,0,1,0,0,0,High
1,1,1,1,1,0,0,0,0,1,0,0,0,High
0,0,0,0,0,1,0,0,0,1,0,0,0,High
1,0,0,0,0,1,0,0,0,1,0,0,0,High
0,1,0,0,0,1,0,0,0,1,0,0,0,High
1,1,0,0,0,1,0,0,0,1,0,0,0,High
0,0,1,0,0,1,0,0,0,1,0,0,0,High
1,0,1,0,0,1,0,0,0,1,0,0,0,High
0,1,1,0,0,1,0,0,0,1,0,0,0,High
1,1,1,0,0,1,0,0,0,1,0,0,0,High
0,0,0,1,0,1,0,0,0,1,0,0,0,High
1,0,0,1,0,1,0,0,0,1,0,0,0,High
0,1,0,1,0,1,0,0,0,1,0,0,0,High
1,1,0,1,0,1,0,0,0,1,0,0,0,High
0,0,1,1,0,1,0,0,0,1,0,0,0,High
1,0,1,1,0,1,0,0,0,1,0,0,0,High
0,1,1,1,0,1,0,0,0,1,0,0,0,High
1,1,1,1,0,1,0,0,0,1,0,0,0,High
0,0,0,0,1,1,0,0,0,1,0,0,0,High
1,0,0,0,1,1,0,0,0,1,0,0,0,High
0,1,0,0,1,1,0,0,0,1,0,0,0,High
1,1,0,0,1,1,0,0,0,1,0,0,0,High
0,0,1,0,1,1,0,0,0,1,0,0,0,High
1,0,1,0,1,1,0,0,0,1,0,0,0,High
0,1,1,0,1,1,0,0,0,1,0,0,0,High
1,1,1,0,1,1,0,0,0,1,0,0,0,High
0,0,0,1,1,1,0,0,0,1,0,0,0,High
1,0,0,1,1,1,0,0,0,1,0,0,0,High
0,1,0,1,1,1,0,0,0,1,0,0,0,High
1,1,0,1,1,1,0,0,0,1,0,0,0,High
0,0,1,1,1,1,0,0,0,1,0,0,0,High
1,0,1,1,1,1,0,0,0,1,0,0,0,High
0,1,1,1,1,1,0,0,0,1,0,0,0,High
1,1,1,1,1,1,0,0,0,1,0,0,0,High
0,0,0,0,0,0,1,0,0,1,0,0,0,Low
1,0,0,0,0,0,1,0,0,1,0,0,0,High
0,1,0,0,0,0,1,0,0,1,0,0,0,Low
1,1,0,0,0,0,1,0,0,1,0,0,0,High
0,0,1,0,0,0,1,0,0,1,0,0,0,High
1,0,1,0,0,0,1,0,0,1,0,0,0,High
0,1,1,0,0,0,1,0,0,1,0,0,0,High
1,1,1,0,0,0,1,0,0,1,0,0,0,High
0,0,0,1,0,0,1,0,0,1,0,0,0,Low
1,0,0,1,0,0,1,0,0,1,0,0,0,High
0,1,0,1,0,0,1,0,0,1,0,0,0,Low
1,1,0,1,0,0,1,0,0,1,0,0,0,High
0,0,1,1,0,0,1,0,0,1,0,0,0,High
1,0,1,1,0,0,1,0,0,1,0,0,0,High
0,1,1,1,0,0,1,0,0,1,0,0,0,High
1,1,1,1,0,0,1,0,0,1,0,0,0,High
0,0,0,0,1,0,1,0,0,1,0,0,0,High
1,0,0,0,1,0,1,0,0,1,0,0,0,High
0,1,0,0,1,0,1,0,0,1,0,0,0,High
1,1,0,0,1,0,1,0,0,1,0,0,0,High
0,0,1,0,1,0,1,0,0,1,0,0,0,High
1,0,1,0,1,0,1,0,0,1,0,0,0,High
0,1,1,0,1,0,1,0,0,1,0,0,0,High
1,1,1,0,1,0,1,0,0,1,0,0,0,High
0,0,0,1,1,0,1,0,0,1,0,0,0,High
1,0,0,1,1,0,1,0,0,1,0,0,0,High
0,1,0,1,1,0,1,0,0,1,0,0,0,High
1,1,0,1,1,0,1,0,0,1,0,0,0,High
0,0,1,1,1,0,1,0,0,1,0,0,0,High
1,0,1,1,1,0,1,0,0,1,0,0,0,High
0,1,1,1,1,0,1,0,0,1,0,0,0,High
1,1,1,1,1,0,1,0,0,1,0,0,0,High
0,0,0,0,0,1,1,0,0,1,0,0,0,High
1,0,0,0,0,1,1,0,0,1,0,0,0,High
0,1,0,0,0,1,1,0,0,1,0,0,0,High
1,1,0,0,0,1,1,0,0,1,0,0,0,High
0,0,1,0,0,1,1,0,0,1,0,0,0,High
1,0,1,0,0,1,1,0,0,1,0,0,0,High
0,1,1,0,0,1,1,0,0,1,0,0,0,High
1,1,1,0,0,1,1,0,0,1,0,0,0,High
0,0,0,1,0,1,1,0,0,1,0,0,0,High
1,0,0,1,0,1,1,0,0,1,0,0,0,High
0,1,0,1,0,1,1,0,0,1,0,0,0,High
1,1,0,1,0,1,1,0,0,1,0,0,0,High
0,0,1,1,0,1,1,0,0,1,0,0,0,High
1,0,1,1,0,1,1,0,0,1,0,0,0,High
0,1,1,1,0,1,1,0,0,1,0,0,0,High
1,1,1,1,0,1,1,0,0,1,0,0,0,High
0,0,0,0,1,1,1,0,0,1,0,0,0,High
1,0,0,0,1,1,1,0,0,1,0,0,0,High
0,1,0,0,1,1,1,0,0,1,0,0,0,High
1,1,0,0,1,1,1,0,0,1,0,0,0,High
0,0,1,0,1,1,1,0,0,1,0,0,0,High
1,0,1,0,1,1,1,0,0,1,0,0,0,High
0,1,1,0,1,1,1,0,0,1,0,0,0,High
1,1,1,0,1,1,1,0,0,1,0,0,0,High
0,0,0,1,1,1,1,0,0,1,0,0,0,High
1,0,0,1,1,1,1,0,0,1,0,0,0,High
0,1,0,1,1,1,1,0,0,1,0,0,0,High
1,1,0,1,1,1,1,0,0,1,0,0,0,High
0,0,1,1,1,1,1,0,0,1,0,0,0,High
1,0,1,1,1,1,1,0,0,1,0,0,0,High
0,1,1,1,1,1,1,0,0,1,0,0,0,High
1,1,1,1,1,1,1,0,0,1,0,0,0,High
0,0,0,0,0,0,0,1,0,1,0,0,0,Low
1,0,0,0,0,0,0,1,0,1,0,0,0,High
0,1,0,0,0,0,0,1,0,1,0,0,0,Low
1,1,0,0,0,0,0,1,0,1,0,0,0,High
0,0,1,0,0,0,0,1,0,1,0,0,0,High
1,0,1,0,0,0,0,1,0,1,0,0,0,High
0,1,1,0,0,0,0,1,0,1,0,0,0,High
1,1,1,0,0,0,0,1,0,1,0,0,0,High
0,0,0,1,0,0,0,1,0,1,0,0,0,Low
1,0,0,1,0,0,0,1,0,1,0,0,0,High
0,1,0,1,0,0,0,1,0,1,0,0,0,Low
1,1,0,1,0,0,0,1,0,1,0,0,0,High
0,0,1,1,0,0,0,1,0,1,0,0,0,High
1,0,1,1,0,0,0,1,0,1,0,0,0,High
0,1,1,1,0,0,0,1,0,1,0,0,0,High
1,1,1,1,0,0,0,1,0,1,0,0,0,High
0,0,0,0,1,0,0,1,0,1,0,0,0,High
1,0,0,0,1,0,0,1,0,1,0,0,0,High
0,1,0,0,1,0,0,1,0,1,0,0,0,High
1,1,0,0,1,0,0,1,0,1,0,0,0,High
0,0,1,0,1,0,0,1,0,1,0,0,0,High
1,0,1,0,1,0,0,1,0,1,0,0,0,High
0,1,1,0,1,0,0,1,0,1,0,0,0,High
1,1,1,0,1,0,0,1,0,1,0,0,0,High
0,0,0,1,1,0,0,1,0,1,0,0,0,High
1,0,0,1,1,0,0,1,0,1,0,0,0,High
0,1,0,1,1,0,0,1,0,1,0,0,0,High
1,1,0,1,1,0,0,1,0,1,0,0,0,High
0,0,1,1,1,0,0,1,0,1,0,0,0,High
1,0,1,1,1,0,0,1,0,1,0,0,0,High
0,1,1,1,1,0,0,1,0,1,0,0,0,High
1,1,1,1,1,0,0,1,0,1,0,0,0,High
0,0,0,0,0,1,0,1,0,1,0,0,0,High
1,0,0,0,0,1,0,1,0,1,0,0,0,High
0,1,0,0,0,1,0,1,0,1,0,0,0,High
1,1,0,0,0,1,0,1,0,1,0,0,0,High
0,0,1,0,0,1,0,1,0,1,0,0,0,High
1,0,1,0,0,1,0,1,0,1,0,0,0,High
0,1,1,0,0,1,0,1,0,1,0,0,0,High
1,1,1,0,0,1,0,1,0,1,0,0,0,High
0,0,0,1,0,1,0,1,0,1,0,0,0,High
1,0,0,1,0,1,0,1,0,1,0,0,0,High
0,1,0,1,0,1,0,1,0,1,0,0,0,High
1,1,0,1,0,1,0,1,0,1,0,0,0,High
0,0,1,1,0,1,0,1,0,1,0,0,0,High
1,0,1,1,0,1,0,1,0,1,0,0,0,High
0,1,1,1,0,1,0,1,0,1,0,0,0,High
1,1,1,1,0,1,0,1,0,1,0,0,0,High
0,0,0,0,1,1,0,1,0,1,0,0,0,High
1,0,0,0,1,1,0,1,0,1,0,0,0,High
0,1,0,0,1,1,0,1,0,1,0,0,0,High
1,1,0,0,1,1,0,1,0,1,0,0,0,High
0,0,1,0,1,1,0,1,0,1,0,0,0,High
1,0,1,0,1,1,0,1,0,1,0,0,0,High
0,1,1,0,1,1,0,1,0,1,0,0,0,High
1,1,1,0,1,1,0,1,0,1,0,0,0,High
0,0,0,1,1,1,0,1,0,1,0,0,0,High
1,0,0,1,1,1,0,1,0,1,0,0,0,High
0,1,0,1,1,1,0,1,0,1,0,0,0,High
1,1,0,1,1,1,0,1,0,1,0,0,0,High
0,0,1,1,1,1,0,1,0,1,0,0,0,High
1,0,1,1,1,1,0,1,0,1,0,0,0,High
0,1,1,1,1,1,0,1,0,1,0,0,0,High
1,1,1,1,1,1,0,1,0,1,0,0,0,High
0,0,0,0,0,0,1,1,0,1,0,0,0,Low
1,0,0,0,0,0,1,1,0,1,0,0,0,High
0,1,0,0,0,0,1,1,0,1,0,0,0,Low
1,1,0,0,0,0,1,1,0,1,0,0,0,High
0,0,1,0,0,0,1,1,0,1,0,0,0,High
1,0,1,0,0,0,1,1,0,1,0,0,0,High
0,1,1,0,0,0,1,1,0,1,0,0,0,High
1,1,1,0,0,0,1,1,0,1,0,0,0,High
0,0,0,1,0,0,1,1,0,1,0,0,0,Low
1,0,0,1,0,0,1,1,0,1,0,0,0,High
0,1,0,1,0,0,1,1,0,1,0,0,0,Low
1,1,0,1,0,0,1,1,0,1,0,0,0,High
0,0,1,1,0,0,1,1,0,1,0,0,0,High
1,0,1,1,0,0,1,1,0,1,0,0,0,High
0,1,1,1,0,0,1,1,0,1,0,0,0,High
1,1,1,1,0,0,1,1,0,1,0,0,0,High
0,0,0,0,1,0,1,1,0,1,0,0,0,High
1,0,0,0,1,0,1,1,0,1,0,0,0,High
0,1,0,0,1,0,1,1,0,1,0,0,0,High
1,1,0,0,1,0,1,1,0,1,0,0,0,High
0,0,1,0,1,0,1,1,0,1,0,0,0,High
1,0,1,0,1,0,1,1,0,1,0,0,0,High
0,1,1,0,1,0,1,1,0,1,0,0,0,High
1,1,1,0,1,0,1,1,0,1,0,0,0,High
0,0,0,1,1,0,1,1,0,1,0,0,0,High
1,0,0,1,1,0,1,1,0,1,0,0,0,High
0,1,0,1,1,0,1,1,0,1,0,0,0,High
1,1,0,1,1,0,1,1,0,1,0,0,0,High
0,0,1,1,1,0,1,1,0,1,0,0,0,High
1,0,1,1,1,0,1,1,0,1,0,0,0,High
0,1,1,1,1,0,1,1,0,1,0,0,0,High
1,1,1,1,1,0,1,1,0,1,0,0,0,High
0,0,0,0,0,1,1,1,0,1,0,0,0,High
1,0,0,0,0,1,1,1,0,1,0,0,0,High
0,1,0,0,0,1,1,1,0,1,0,0,0,High
1,1,0,0,0,1,1,1,0,1,0,0,0,High
0,0,1,0,0,1,1,1,0,1,0,0,0,High
1,0,1,0,0,1,1,1,0,1,0,0,0,High
0,1,1,0,0,1,1,1,0,1,0,0,0,High
1,1,1,0,0,1,1,1,0,1,0,0,0,High
0,0,0,1,0,1,1,1,0,1,0,0,0,High
1,0,0,1,0,1,1,1,0,1,0,0,0,High
0,1,0,1,0,1,1,1,0,1,0,0,0,High
1,1,0,1,0,1,1,1,0,1,0,0,0,High
0,0,1,1,0,1,1,1,0,1,0,0,0,High
1,0,1,1,0,1,1,1,0,1,0,0,0,High
0,1,1,1,0,1,1,1,0,1,0,0,0,High
1,1,1,1,0,1,1,1,0,1,0,0,0,High
0,0,0,0,1,1,1,1,0,1,0,0,0,High
1,0,0,0,1,1,1,1,0,1,0,0,0,High
0,1,0,0,1,1,1,1,0,1,0,0,0,High
1,1,0,0,1,1,1,1,0,1,0,0,0,High
0,0,1,0,1,1,1,1,0,1,0,0,0,High
1,0,1,0,1,1,1,1,0,1,0,0,0,High
0,1,1,0,1,1,1,1,0,1,0,0,0,High
1,1,1,0,1,1,1,1,0,1,0,0,0,High
0,0,0,1,1,1,1,1,0,1,0,0,0,High
1,0,0,1,1,1,1,1,0,1,0,0,0,High
0,1,0,1,1,1,1,1,0,1,0,0,0,High
1,1,0,1,1,1,1,1,0,1,0,0,0,High
0,0,1,1,1,1,1,1,0,1,0,0,0,High
1,0,1,1,1,1,1,1,0,1,0,0,0,High
0,1,1,1,1,1,1,1,0,1,0,0,0,High
1,1,1,1,1,1,1,1,0,1,0,0,0,High
0,0,0,0,0,0,0,0,1,1,0,0,0,Low
1,0,0,0,0,0,0,0,1,1,0,0,0,High
0,1,0,0,0,0,0,0,1,1,0,0,0,Low
1,1,0,0,0,0,0,0,1,1,0,0,0,High
0,0,1,0,0,0,0,0,1,1,0,0,0,High
1,0,1,0,0,0,0,0,1,1,0,0,0,High
0,1,1,0,0,0,0,0,1,1,0,0,0,High
1,1,1,0,0,0,0,0,1,1,0,0,0,High
0,0,0,1,0,0,0,0,1,1,0,0,0,Low
1,0,0,1,0,0,0,0,1,1,0,0,0,High
0,1,0,1,0,0,0,0,1,1,0,0,0,Low
1,1,0,1,0,0,0,0,1,1,0,0,0,High
0,0,1,1,0,0,0,0,1,1,0,0,0,High
1,0,1,1,0,0,0,0,1,1,0,0,0,High
0,1,1,1,0,0,0,0,1,1,0,0,0,High
1,1,1,1,0,0,0,0,1,1,0,0,0,High
0,0,0,0,1,0,0,0,1,1,0,0,0,High
1,0,0,0,1,0,0,0,1,1,0,0,0,High
0,1,0,0,1,0,0,0,1,1,0,0,0,High
1,1,0,0,1,0,0,0,1,1,0,0,0,High
0,0,1,0,1,0,0,0,1,1,0,0,0,High
1,0,1,0,1,0,0,0,1,1,0,0,0,High
0,1,1,0,1,0,0,0,1,1,0,0,0,High
1,1,1,0,1,0,0,0,1,1,0,0,0,High
0,0,0,1,1,0,0,0,1,1,0,0,0,High
1,0,0,1,1,0,0,0,1,1,0,0,0,High
0,1,0,1,1,0,0,0,1,1,0,0,0,High
1,1,0,1,1,0,0,0,1,1,0,0,0,High
0,0,1,1,1,0,0,0,1,1,0,0,0,High
1,0,1,1,1,0,0,0,1,1,0,0,0,High
0,1,1,1,1,0,0,0,1,1,0,0,0,High
1,1,1,1,1,0,0,0,1,1,0,0,0,High
0,0,0,0,0,1,0,0,1,1,0,0,0,High
1,0,0,0,0,1,0,0,1,1,0,0,0,High
0,1,0,0,0,1,0,0,1,1,0,0,0,High
1,1,0,0,0,1,0,0,1,1,0,0,0,High
0,0,1,0,0,1,0,0,1,1,0,0,0,High
1,0,1,0,0,1,0,0,1,1,0,0,0,High
0,1,1,0,0,1,0,0,1,1,0,0,0,High
1,1,1,0,0,1,0,0,1,1,0,0,0,High
0,0,0,1,0,1,0,0,1,1,0,0,0,High
1,0,0,1,0,1,0,0,1,1,0,0,0,High
0,1,0,1,0,1,0,0,1,1,0,0,0,High
1,1,0,1,0,1,0,0,1,1,0,0,0,High
0,0,1,1,0,1,0,0,1,1,0,0,0,High
1,0,1,1,0,1,0,0,1,1,0,0,0,High
0,1,1,1,0,1,0,0,1,1,0,0,0,High
1,1,1,1,0,1,0,0,1,1,0,0,0,High
0,0,0,0,1,1,0,0,1,1,0,0,0,High
1,0,0,0,1,1,0,0,1,1,0,0,0,High
0,1,0,0,1,1,0,0,1,1,0,0,0,High
1,1,0,0,1,1,0,0,1,1,0,0,0,High
0,0,1,0,1,1,0,0,1,1,0,0,0,High
1,0,1,0,1,1,0,0,1,1,0,0,0,High
0,1,1,0,1,1,0,0,1,1,0,0,0,High
1,1,1,0,1,1,0,0,1,1,0,0,0,High
0,0,0,1,1,1,0,0,1,1,0,0,0,High
1,0,0,1,1,1,0,0,1,1,0,0,0,High
0,1,0,1,1,1,0,0,1,1,0,0,0,High
1,1,0,1,1,1,0,0,1,1,0,0,0,High
0,0,1,1,1,1,0,0,1,1,0,0,0,High
1,0,1,1,1,1,0,0,1,1,0,0,0,High
0,1,1,1,1,1,0,0,1,1,0,0,0,High
1,1,1,1,1,1,0,0,1,1,0,0,0,High
0,0,0,0,0,0,1,0,1,1,0,0,0,Low
1,0,0,0,0,0,1,0,1,1,0,0,0,High
0,1,0,0,0,0,1,0,1,1,0,0,0,Low
1,1,0,0,0,0,1,0,1,1,0,0,0,High
0,0,1,0,0,0,1,0,1,1,0,0,0,High
1,0,1,0,0,0,1,0,1,1,0,0,0,High
0,1,1,0,0,0,1,0,1,1,0,0,0,High
1,1,1,0,0,0,1,0,1,1,0,0,0,High
0,0,0,1,0,0,1,0,1,1,0,0,0,Low
1,0,0,1,0,0,1,0,1,1,0,0,0,High
0,1,0,1,0,0,1,0,1,1,0,0,0,Low
1,1,0,1,0,0,1,0,1,1,0,0,0,High
0,0,1,1,0,0,1,0,1,1,0,0,0,High
1,0,1,1,0,0,1,0,1,1,0,0,0,High
0,1,1,1,0,0,1,0,1,1,0,0,0,High
1,1,1,1,0,0,1,0,1,1,0,0,0,High
0,0,0,0,1,0,1,0,1,1,0,0,0,High
1,0,0,0,1,0,1,0,1,1,0,0,0,High
0,1,0,0,1,0,1,0,1,1,0,0,0,High
1,1,0,0,1,0,1,0,1,1,0,0,0,High
0,0,1,0,1,0,1,0,1,1,0,0,0,High
1,0,1,0,1,0,1,0,1,1,0,0,0,High
0,1,1,0,1,0,1,0,1,1,0,0,0,High
1,1,1,0,1,0,1,0,1,1,0,0,0,High
0,0,0,1,1,0,1,0,1,1,0,0,0,High
1,0,0,1,1,0,1,0,1,1,0,0,0,High
0,1,0,1,1,0,1,0,1,1,0,0,0,High
1,1,0,1,1,0,1,0,1,1,0,0,0,High
0,0,1,1,1,0,1,0,1,1,0,0,0,High
1,0,1,1,1,0,1,0,1,1,0,0,0,High
0,1,1,1,1,0,1,0,1,1,0,0,0,High
1,1,1,1,1,0,1,0,1,1,0,0,0,High
0,0,0,0,0,1,1,0,1,1,0,0,0,High
1,0,0,0,0,1,1,0,1,1,0,0,0,High
0,1,0,0,0,1,1,0,1,1,0,0,0,High
1,1,0,0,0,1,1,0,1,1,0,0,0,High
0,0,1,0,0,1,1,0,1,1,0,0,0,High
1,0,1,0,0,1,1,0,1,1,0,0,0,High
0,1,1,0,0,1,1,0,1,1,0,0,0,High
1,1,1,0,0,1,1,0,1,1,0,0,0,High
0,0,0,1,0,1,1,0,1,1,0,0,0,High
1,0,0,1,0,1,1,0,1,1,0,0,0,High
0,1,0,1,0,1,1,0,1,1,0,0,0,High
1,1,0,1,0,1,1,0,1,1,0,0,0,High
0,0,1,1,0,1,1,0,1,1,0,0,0,High
1,0,1,1,0,1,1,0,1,1,0,0,0,High
0,1,1,1,0,1,1,0,1,1,0,0,0,High
1,1,1,1,0,1,1,0,1,1,0,0,0,High
0,0,0,0,1,1,1,0,1,1,0,0,0,High
1,0,0,0,1,1,1,0,1,1,0,0,0,High
0,1,0,0,1,1,1,0,1,1,0,0,0,High
1,1,0,0,1,1,1,0,1,1,0,0,0,High
0,0,1,0,1,1,1,0,1,1,0,0,0,High
1,0,1,0,1,1,1,0,1,1,0,0,0,High
0,1,1,0,1,1,1,0,1,1,0,0,0,High
1,1,1,0,1,1,1,0,1,1,0,0,0,High
0,0,0,1,1,1,1,0,1,1,0,0,0,High
1,0,0,1,1,1,1,0,1,1,0,0,0,High
0,1,0,1,1,1,1,0,1,1,0,0,0,High
1,1,0,1,1,1,1,0,1,1,0,0,0,High
0,0,1,1,1,1,1,0,1,1,0,0,0,High
1,0,1,1,1,1,1,0,1,1,0,0,0,High
0,1,1,1,1,1,1,0,1,1,0,0,0,High
1,1,1,1,1,1,1,0,1,1,0,0,0,High
0,0,0,0,0,0,0,1,1,1,0,0,0,Low
1,0,0,0,0,0,0,1,1,1,0,0,0,High
0,1,0,0,0,0,0,1,1,1,0,0,0,Low
1,1,0,0,0,0,0,1,1,1,0,0,0,High
0,0,1,0,0,0,0,1,1,1,0,0,0,High
1,0,1,0,0,0,0,1,1,1,0,0,0,High
0,1,1,0,0,0,0,1,1,1,0,0,0,High
1,1,1,0,0,0,0,1,1,1,0,0,0,High
0,0,0,1,0,0,0,1,1,1,0,0,0,Low
1,0,0,1,0,0,0,1,1,1,0,0,0,High
0,1,0,1,0,0,0,1,1,1,0,0,0,Low
1,1,0,1,0,0,0,1,1,1,0,0,0,High
0,0,1,1,0,0,0,1,1,1,0,0,0,High
1,0,1,1,0,0,0,1,1,1,0,0,0,High
0,1,1,1,0,0,0,1,1,1,0,0,0,High
1,1,1,1,0,0,0,1,1,1,0,0,0,High
0,0,0,0,1,0,0,1,1,1,0,0,0,High
1,0,0,0,1,0,0,1,1,1,0,0,0,High
0,1,0,0,1,0,0,1,1,1,0,0,0,High
1,1,0,0,1,0,0,1,1,1,0,0,0,High
0,0,1,0,1,0,0,1,1,1,0,0,0,High
1,0,1,0,1,0,0,1,1,1,0,0,0,High
0,1,1,0,1,0,0,1,1,1,0,0,0,High
1,1,1,0,1,0,0,1,1,1,0,0,0,High
0,0,0,1,1,0,0,1,1,1,0,0,0,High
1,0,0,1,1,0,0,1,1,1,0,0,0,High
0,1,0,1,1,0,0,1,1,1,0,0,0,High
1,1,0,1,1,0,0,1,1,1,0,0,0,High
0,0,1,1,1,0,0,1,1,1,0,0,0,High
1,0,1,1,1,0,0,1,1,1,0,0,0,High
0,1,1,1,1,0,0,1,1,1,0,0,0,High
1,1,1,1,1,0,0,1,1,1,0,0,0,High
0,0,0,0,0,1,0,1,1,1,0,0,0,High
1,0,0,0,0,1,0,1,1,1,0,0,0,High
0,1,0,0,0,1,0,1,1,1,0,0,0,High
1,1,0,0,0,1,0,1,1,1,0,0,0,High
0,0,1,0,0,1,0,1,1,1,0,0,0,High
1,0,1,0,0,1,0,1,1,1,0,0,0,High
0,1,1,0,0,1,0,1,1,1,0,0,0,High
1,1,1,0,0,1,0,1,1,1,0,0,0,High
0,0,0,1,0,1,0,1,1,1,0,0,0,High
1,0,0,1,0,1,0,1,1,1,0,0,0,High
0,1,0,1,0,1,0,1,1,1,0,0,0,High
1,1,0,1,0,1,0,1,1,1,0,0,0,High
0,0,1,1,0,1,0,1,1,1,0,0,0,High
1,0,1,1,0,1,0,1,1,1,0,0,0,High
0,1,1,1,0,1,0,1,1,1,0,0,0,High
1,1,1,1,0,1,0,1,1,1,0,0,0,High
0,0,0,0,1,1,0,1,1,1,0,0,0,High
1,0,0,0,1,1,0,1,1,1,0,0,0,High
0,1,0,0,1,1,0,1,1,1,0,0,0,High
1,1,0,0,1,1,0,1,1,1,0,0,0,High
0,0,1,0,1,1,0,1,1,1,0,0,0,High
1,0,1,0,1,1,0,1,1,1,0,0,0,High
0,1,1,0,1,1,0,1,1,1,0,0,0,High
1,1,1,0,1,1,0,1,1,1,0,0,0,High
0,0,0,1,1,1,0,1,1,1,0,0,0,High
1,0,0,1,1,1,0,1,1,1,0,0,0,High
0,1,0,1,1,1,0,1,1,1,0,0,0,High
1,1,0,1,1,1,0,1,1,1,0,0,0,High
0,0,1,1,1,1,0,1,1,1,0,0,0,High
1,0,1,1,1,1,0,1,1,1,0,0,0,High
0,1,1,1,1,1,0,1,1,1,0,0,0,High
1,1,1,1,1,1,0,1,1,1,0,0,0,High
0,0,0,0,0,0,1,1,1,1,0,0,0,Low
1,0,0,0,0,0,1,1,1,1,0,0,0,High
0,1,0,0,0,0,1,1,1,1,0,0,0,Low
1,1,0,0,0,0,1,1,1,1,0,0,0,High
0,0,1,0,0,0,1,1,1,1,0,0,0,High
1,0,1,0,0,0,1,1,1,1,0,0,0,High
0,1,1,0,0,0,1,1,1,1,0,0,0,High
1,1,1,0,0,0,1,1,1,1,0,0,0,High
0,0,0,1,0,0,1,1,1,1,0,0,0,Low
1,0,0,1,0,0,1,1,1,1,0,0,0,High
0,1,0,1,0,0,1,1,1,1,0,0,0,Low
1,1,0,1,0,0,1,1,1,1,0,0,0,High
0,0,1,1,0,0,1,1,1,1,0,0,0,High
1,0,1,1,0,0,1,1,1,1,0,0,0,High
0,1,1,1,0,0,1,1,1,1,0,0,0,High
1,1,1,1,0,0,1,1,1,1,0,0,0,High
0,0,0,0,1,0,1,1,1,1,0,0,0,High
1,0,0,0,1,0,1,1,1,1,0,0,0,High
0,1,0,0,1,0,1,1,1,1,0,0,0,High
1,1,0,0,1,0,1,1,1,1,0,0,0,High
0,0,1,0,1,0,1,1,1,1,0,0,0,High
1,0,1,0,1,0,1,1,1,1,0,0,0,High
0,1,1,0,1,0,1,1,1,1,0,0,0,High
1,1,1,0,1,0,1,1,1,1,0,0,0,High
0,0,0,1,1,0,1,1,1,1,0,0,0,High
1,0,0,1,1,0,1,1,1,1,0,0,0,High
0,1,0,1,1,0,1,1,1,1,0,0,0,High
